"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Paper goods machine setters, operators, and tenders","=""51-9196""","Line Item","3.2","0.8","3.5","2.8","0.9","3.4","-0.4","-13.6","1043","4"
"Helpers--production workers","=""51-9198""","Line Item","8.6","2.2","4.4","6.7","2.1","3.8","-1.9","-22.3","1045","4"
"Production workers, all other","=""51-9199""","Line Item","3.5","0.9","1.3","3.0","0.9","1.1","-0.5","-13.6","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","28.9","7.6","0.2","25.0","7.9","0.2","-3.9","-13.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.4","0.4","0.2","1.2","0.4","0.2","-0.2","-13.6","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.4","0.4","0.2","1.2","0.4","0.2","-0.2","-13.6","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","3.6","0.9","0.1","3.1","1.0","0.1","-0.5","-13.6","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","3.6","0.9","0.1","3.1","1.0","0.1","-0.5","-13.6","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.3","0.1","0.0","0.2","0.1","0.0","0.0","-13.6","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.5","0.1","0.0","0.5","0.1","0.0","-0.1","-13.6","1063","4"
"Light truck drivers","=""53-3033""","Line Item","2.8","0.7","0.2","2.4","0.8","0.2","-0.4","-13.6","1064","4"
"Material moving workers","=""53-7000""","Summary","24.0","6.3","0.3","20.7","6.5","0.2","-3.3","-13.6","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","2.2","0.6","0.3","1.9","0.6","0.2","-0.3","-13.6","1100","3"
"Laborers and material movers","=""53-7060""","Summary","21.7","5.7","0.3","18.8","5.9","0.3","-3.0","-13.6","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","9.9","2.6","0.3","8.5","2.7","0.3","-1.3","-13.6","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","2.5","0.7","4.8","2.1","0.7","4.0","-0.3","-13.6","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","6.6","1.7","1.0","5.7","1.8","0.9","-0.9","-13.6","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","2.6","0.7","0.1","2.3","0.7","0.1","-0.4","-13.6","1106","4"
