"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Motor vehicle operators","=""53-3000""","Summary","0.5","0.3","0.0","0.5","0.4","0.0","0.0","-3.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.5","0.3","0.0","0.5","0.4","0.0","0.0","-3.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-3.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","1064","4"
"Water transportation workers","=""53-5000""","Summary","0.4","0.2","0.4","0.3","0.2","0.4","0.0","-3.8","1079","2"
"Sailors and marine oilers","=""53-5011""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-3.8","1080","3"
"Ship and boat captains and operators","=""53-5020""","Summary","0.2","0.1","0.5","0.2","0.1","0.5","0.0","-3.8","1081","3"
"Captains, mates, and pilots of water vessels","=""53-5021""","Line Item","0.2","0.1","0.5","0.2","0.1","0.5","0.0","-3.8","1082","4"
"Ship engineers","=""53-5031""","Line Item","0.1","0.0","0.6","0.1","0.0","0.6","0.0","-3.8","1084","3"
"Material moving workers","=""53-7000""","Summary","5.7","3.8","0.1","5.5","3.9","0.1","-0.2","-3.8","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.6","0.4","1.1","0.5","0.4","1.1","0.0","-3.8","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.4","0.2","0.0","0.4","0.3","0.0","0.0","-3.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","4.7","3.2","0.1","4.6","3.3","0.1","-0.2","-3.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.5","0.3","0.1","0.4","0.3","0.1","0.0","-3.8","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.3","2.2","0.1","3.2","2.3","0.1","-0.1","-3.8","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.9","0.6","0.0","0.9","0.6","0.0","0.0","-3.8","1106","4"
