"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Industrial machinery mechanics","=""49-9041""","Line Item","3.1","0.6","0.8","3.1","0.6","0.7","0.1","1.8","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.5","0.1","0.8","0.5","0.1","0.8","0.0","1.8","884","4"
"Precision instrument and equipment repairers","=""49-9060""","Summary","0.4","0.1","0.4","0.4","0.1","0.4","0.0","1.8","890","3"
"Medical equipment repairers","=""49-9062""","Line Item","0.3","0.1","0.4","0.3","0.1","0.4","0.0","1.8","892","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.8","0.4","0.1","1.9","0.4","0.1","0.0","1.8","896","3"
"Wind turbine service technicians","=""49-9081""","Line Item","0.1","0.0","0.7","0.1","0.0","0.5","0.0","1.8","897","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","2.8","0.5","0.7","2.9","0.6","0.7","0.0","1.7","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.4","0.1","0.5","0.4","0.1","0.4","0.0","1.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","2.1","0.4","1.1","2.2","0.4","1.1","0.0","1.8","906","4"
"Production occupations","=""51-0000""","Summary","13.2","2.5","0.1","12.5","2.4","0.1","-0.6","-4.9","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.4","0.3","0.2","1.4","0.3","0.2","0.0","1.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.4","0.3","0.2","1.4","0.3","0.2","0.0","1.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","3.0","0.6","0.2","2.7","0.5","0.1","-0.3","-11.2","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","1.8","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","1.8","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","2.5","0.5","0.2","2.1","0.4","0.2","-0.3","-13.5","919","3"
"Butchers and other meat, poultry, and fish processing workers","=""51-3020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","922","3"
"Butchers and meat cutters","=""51-3021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","923","4"
"Metal workers and plastic workers","=""51-4000""","Summary","2.6","0.5","0.2","2.6","0.5","0.2","0.0","-1.3","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.5","0.1","0.1","0.4","0.1","0.2","0.0","-9.0","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.4","0.1","0.2","0.3","0.1","0.2","0.0","-8.4","937","4"
"Machinists","=""51-4041""","Line Item","0.8","0.2","0.2","0.8","0.2","0.2","0.0","1.8","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.3","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.3","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","1.8","952","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.1","0.1","0.6","0.1","0.1","0.0","0.7","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.5","0.1","0.1","0.5","0.1","0.1","0.0","1.8","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-8.4","956","4"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","1.8","967","2"
"Sewing machine operators","=""51-6031""","Line Item","0.2","0.0","0.1","0.2","0.0","0.2","0.0","1.8","970","3"
"Woodworkers","=""51-7000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","1.8","987","2"
"Woodworking machine setters, operators, and tenders","=""51-7040""","Summary","0.2","0.0","0.2","0.2","0.0","0.2","0.0","1.8","993","3"
"Sawing machine setters, operators, and tenders, wood","=""51-7041""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","1.8","994","4"
"Other production occupations","=""51-9000""","Summary","4.6","0.9","0.2","4.3","0.8","0.2","-0.3","-6.8","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","1010","3"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.3","0.1","0.2","0.3","0.1","0.2","0.0","-1.1","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.0","0.6","0.2","0.0","0.6","0.0","-3.3","1014","4"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.1","0.0","0.2","0.1","0.0","0.3","0.0","1.8","1019","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","2.3","0.4","0.4","2.0","0.4","0.3","-0.3","-13.5","1022","3"
"Painting workers","=""51-9120""","Summary","0.5","0.1","0.2","0.5","0.1","0.2","0.0","1.8","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.0","1.8","1031","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.7","0.1","0.1","0.7","0.1","0.1","0.0","-1.0","1037","3"
"Production workers, all other","=""51-9199""","Line Item","0.5","0.1","0.2","0.5","0.1","0.2","0.0","1.8","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","49.9","9.7","0.3","50.8","9.8","0.3","0.9","1.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","3.2","0.6","0.5","3.3","0.6","0.5","0.1","1.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","3.2","0.6","0.5","3.3","0.6","0.5","0.1","1.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","16.9","3.3","0.3","17.2","3.3","0.3","0.3","1.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","15.4","3.0","0.4","15.7","3.0","0.4","0.3","1.8","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","1.8","0.4","0.3","1.9","0.4","0.3","0.0","1.8","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","6.1","1.2","0.3","6.2","1.2","0.3","0.1","1.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","7.5","1.4","0.6","7.6","1.5","0.6","0.1","1.8","1064","4"
"Passenger vehicle drivers","=""53-3050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","1065","3"
"Shuttle drivers and chauffeurs","=""53-3053""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","1068","4"
"Motor vehicle operators, all other","=""53-3099""","Line Item","1.4","0.3","2.1","1.5","0.3","2.0","0.0","1.8","1070","3"
"Other transportation workers","=""53-6000""","Summary","0.8","0.2","0.3","0.9","0.2","0.3","0.0","1.8","1085","2"
"Material moving workers","=""53-7000""","Summary","28.9","5.6","0.4","29.4","5.7","0.3","0.5","1.8","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","2.3","0.4","0.3","2.4","0.5","0.3","0.0","1.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","26.4","5.1","0.4","26.8","5.2","0.4","0.5","1.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","1.2","0.2","0.3","1.2","0.2","0.3","0.0","1.8","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","16.5","3.2","0.6","16.8","3.2","0.5","0.3","1.8","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","1.4","0.3","0.2","1.4","0.3","0.2","0.0","1.8","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","7.3","1.4","0.3","7.4","1.4","0.2","0.1","1.8","1106","4"
"Material moving workers, all other","=""53-7199""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","1.8","1113","3"
