"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Model makers and patternmakers, metal and plastic","=""51-4060""","Summary","0.7","0.1","12.3","0.6","0.1","12.8","-0.1","-16.9","946","3"
"Model makers, metal and plastic","=""51-4061""","Line Item","0.6","0.1","17.3","0.5","0.1","17.7","-0.1","-16.9","947","4"
"Patternmakers, metal and plastic","=""51-4062""","Line Item","0.1","0.0","4.8","0.1","0.0","5.1","0.0","-16.9","948","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","87.9","14.2","49.0","86.5","13.9","50.7","-1.3","-1.5","949","3"
"Foundry mold and coremakers","=""51-4071""","Line Item","0.9","0.1","7.9","0.8","0.1","8.6","-0.2","-16.9","950","4"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","86.9","14.1","51.8","85.8","13.8","53.0","-1.2","-1.3","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","14.1","2.3","10.1","14.6","2.4","10.4","0.5","3.9","952","3"
"Tool and die makers","=""51-4111""","Line Item","3.8","0.6","6.1","3.6","0.6","6.2","-0.2","-6.5","953","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.8","0.1","0.2","0.9","0.1","0.2","0.0","3.9","955","4"
"Layout workers, metal and plastic","=""51-4192""","Line Item","0.1","0.0","1.4","0.1","0.0","1.7","0.0","3.9","959","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.3","0.0","0.9","0.3","0.0","1.0","0.0","-6.5","960","4"
"Tool grinders, filers, and sharpeners","=""51-4194""","Line Item","0.2","0.0","3.0","0.2","0.0","3.4","0.0","3.9","961","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","2.7","0.4","12.6","2.5","0.4","12.8","-0.2","-6.5","962","4"
"Printing workers","=""51-5100""","Summary","5.4","0.9","2.4","5.6","0.9","2.8","0.2","3.9","963","2"
"Prepress technicians and workers","=""51-5111""","Line Item","0.7","0.1","2.9","0.8","0.1","3.6","0.0","3.9","964","3"
"Printing press operators","=""51-5112""","Line Item","4.6","0.7","3.0","4.8","0.8","3.4","0.2","3.9","965","3"
"Print binding and finishing workers","=""51-5113""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.9","966","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","3.1","0.5","0.6","3.2","0.5","0.7","0.1","3.9","967","2"
"Sewing machine operators","=""51-6031""","Line Item","2.1","0.3","1.5","2.2","0.3","1.8","0.1","3.9","970","3"
"Textile cutting machine setters, operators, and tenders","=""51-6062""","Line Item","0.1","0.0","1.0","0.1","0.0","1.2","0.0","3.9","979","4"
"Textile knitting and weaving machine setters, operators, and tenders","=""51-6063""","Line Item","0.1","0.0","0.4","0.1","0.0","0.5","0.0","3.9","980","4"
"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","=""51-6091""","Line Item","0.7","0.1","4.5","0.8","0.1","4.8","0.0","3.9","983","4"
"Woodworkers","=""51-7000""","Summary","0.4","0.1","0.2","0.5","0.1","0.2","0.0","3.9","987","2"
"Cabinetmakers and bench carpenters","=""51-7011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","988","3"
"Woodworking machine setters, operators, and tenders","=""51-7040""","Summary","0.3","0.1","0.3","0.4","0.1","0.3","0.0","3.9","993","3"
"Sawing machine setters, operators, and tenders, wood","=""51-7041""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","3.9","994","4"
"Woodworking machine setters, operators, and tenders, except sawing","=""51-7042""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","3.9","995","4"
"Plant and system operators","=""51-8000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","2.7","997","2"
"Stationary engineers and boiler operators","=""51-8021""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.9","1002","3"
"Chemical plant and system operators","=""51-8091""","Line Item","0.1","0.0","0.8","0.2","0.0","0.8","0.0","3.9","1005","4"
"Other production occupations","=""51-9000""","Summary","89.3","14.4","3.4","91.2","14.7","3.5","1.9","2.1","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.8","0.1","0.4","0.8","0.1","0.5","0.0","3.9","1010","3"
"Chemical equipment operators and tenders","=""51-9011""","Line Item","0.8","0.1","0.6","0.8","0.1","0.7","0.0","3.9","1011","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","4.6","0.7","2.9","4.6","0.7","2.9","0.0","0.1","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.4","0.1","1.5","0.4","0.1","1.6","0.0","-1.3","1014","4"
"Grinding and polishing workers, hand","=""51-9022""","Line Item","0.7","0.1","4.9","0.6","0.1","5.0","-0.1","-16.9","1015","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","3.4","0.6","3.0","3.5","0.6","3.1","0.1","3.9","1016","4"
"Cutting workers","=""51-9030""","Summary","4.8","0.8","7.5","4.7","0.8","7.9","-0.1","-1.2","1017","3"
"Cutters and trimmers, hand","=""51-9031""","Line Item","0.9","0.2","11.2","0.7","0.1","12.2","-0.2","-22.1","1018","4"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","3.8","0.6","6.9","4.0","0.6","7.5","0.1","3.9","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","6.6","1.1","11.0","6.8","1.1","11.6","0.3","3.9","1020","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.2","0.0","1.2","0.2","0.0","1.3","0.0","3.9","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","32.1","5.2","5.4","33.4","5.4","5.8","1.2","3.9","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","12.6","2.0","3.4","13.1","2.1","3.3","0.5","3.9","1028","3"
"Painting workers","=""51-9120""","Summary","3.3","0.5","1.8","3.4","0.5","1.8","0.1","3.9","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.3","0.1","2.4","0.3","0.1","2.5","0.0","3.9","1030","4"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","2.9","0.5","1.7","3.1","0.5","1.8","0.1","3.9","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","6.5","1.1","3.1","6.3","1.0","3.2","-0.2","-3.1","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","5.6","0.9","3.1","5.2","0.8","3.1","-0.4","-6.5","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.9","0.2","3.3","1.1","0.2","3.3","0.2","17.4","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","17.5","2.8","2.6","17.5","2.8","2.7","0.0","-0.1","1037","3"
"Adhesive bonding machine operators and tenders","=""51-9191""","Line Item","1.9","0.3","16.3","1.9","0.3","17.3","0.1","3.9","1038","4"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.2","0.0","1.4","0.2","0.0","1.4","0.0","3.9","1039","4"
"Molders, shapers, and casters, except metal and plastic","=""51-9195""","Line Item","0.8","0.1","1.8","0.8","0.1","1.8","0.0","3.9","1042","4"
"Paper goods machine setters, operators, and tenders","=""51-9196""","Line Item","0.6","0.1","0.7","0.6","0.1","0.8","0.0","3.9","1043","4"
"Helpers--production workers","=""51-9198""","Line Item","6.6","1.1","3.4","6.2","1.0","3.5","-0.4","-6.5","1045","4"
"Production workers, all other","=""51-9199""","Line Item","7.4","1.2","2.7","7.7","1.2","2.7","0.3","3.9","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","70.8","11.4","0.5","73.5","11.8","0.5","2.7","3.9","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","2.8","0.5","0.5","2.9","0.5","0.5","0.1","3.9","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","2.8","0.5","0.5","2.9","0.5","0.5","0.1","3.9","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","4.2","0.7","0.1","4.3","0.7","0.1","0.2","3.9","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","4.1","0.7","0.1","4.3","0.7","0.1","0.2","3.9","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","3.3","0.5","0.1","3.4","0.5","0.1","0.1","3.9","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.7","0.1","0.1","0.7","0.1","0.1","0.0","3.9","1064","4"
"Material moving workers","=""53-7000""","Summary","63.7","10.3","0.8","66.2","10.6","0.8","2.5","3.9","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.9","1096","3"
"Crane and tower operators","=""53-7021""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.9","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","10.5","1.7","1.3","10.9","1.8","1.3","0.4","3.9","1100","3"
"Laborers and material movers","=""53-7060""","Summary","52.9","8.6","0.8","55.0","8.8","0.8","2.0","3.9","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","3.9","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","24.8","4.0","0.8","25.7","4.1","0.8","1.0","3.9","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","1.7","0.3","3.3","1.7","0.3","3.2","0.1","3.9","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","22.1","3.6","3.3","22.9","3.7","3.5","0.9","3.9","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","4.1","0.7","0.1","4.3","0.7","0.1","0.2","3.9","1106","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","3.9","1112","3"
"Material moving workers, all other","=""53-7199""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.9","1113","3"
