"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Assemblers and fabricators","=""51-2000""","Summary","2.1","0.4","0.1","2.0","0.4","0.1","-0.1","-5.7","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","2.1","0.4","0.1","2.0","0.4","0.1","-0.1","-5.7","919","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","955","4"
"Printing workers","=""51-5100""","Summary","8.0","1.6","3.6","8.9","1.7","4.5","0.9","10.9","963","2"
"Prepress technicians and workers","=""51-5111""","Line Item","1.0","0.2","4.0","1.1","0.2","5.4","0.1","10.9","964","3"
"Printing press operators","=""51-5112""","Line Item","6.3","1.3","4.0","7.0","1.3","4.9","0.7","10.9","965","3"
"Print binding and finishing workers","=""51-5113""","Line Item","0.7","0.1","1.7","0.8","0.1","2.3","0.1","10.9","966","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","1.2","0.2","0.2","1.3","0.3","0.3","0.1","10.9","967","2"
"Sewing machine operators","=""51-6031""","Line Item","1.0","0.2","0.7","1.1","0.2","0.9","0.1","10.9","970","3"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","0.2","0.0","0.3","0.2","0.0","0.3","0.0","10.9","982","3"
"Textile, apparel, and furnishings workers, all other","=""51-6099""","Line Item","0.2","0.0","1.3","0.2","0.0","1.6","0.0","10.9","986","4"
"Other production occupations","=""51-9000""","Summary","2.9","0.6","0.1","3.0","0.6","0.1","0.2","5.4","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.7","0.1","0.1","0.7","0.1","0.1","0.0","-5.7","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","10.9","1028","3"
"Painting workers","=""51-9120""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","10.9","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.2","0.0","1.6","0.2","0.0","1.7","0.0","10.9","1030","4"
"Photographic process workers and processing machine operators","=""51-9151""","Line Item","0.1","0.0","1.5","0.1","0.0","2.0","0.0","10.9","1033","3"
"Miscellaneous production workers","=""51-9190""","Summary","1.4","0.3","0.2","1.5","0.3","0.2","0.1","8.6","1037","3"
"Etchers and engravers","=""51-9194""","Line Item","0.2","0.0","2.6","0.2","0.0","2.9","0.0","10.9","1041","4"
"Paper goods machine setters, operators, and tenders","=""51-9196""","Line Item","0.4","0.1","0.4","0.4","0.1","0.5","0.0","10.9","1043","4"
"Helpers--production workers","=""51-9198""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","-0.1","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.4","0.1","0.2","0.5","0.1","0.2","0.0","10.9","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","11.4","2.3","0.1","12.6","2.4","0.1","1.2","10.9","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.8","0.2","0.1","0.9","0.2","0.1","0.1","10.9","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.8","0.2","0.1","0.9","0.2","0.1","0.1","10.9","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","2.0","0.4","0.0","2.3","0.4","0.0","0.2","10.9","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","2.0","0.4","0.1","2.2","0.4","0.1","0.2","10.9","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","1.1","0.2","0.2","1.2","0.2","0.2","0.1","10.9","1062","4"
"Light truck drivers","=""53-3033""","Line Item","0.9","0.2","0.1","1.0","0.2","0.1","0.1","10.9","1064","4"
"Material moving workers","=""53-7000""","Summary","8.4","1.7","0.1","9.4","1.8","0.1","0.9","10.9","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.4","0.1","0.1","0.5","0.1","0.1","0.0","10.9","1100","3"
"Laborers and material movers","=""53-7060""","Summary","8.0","1.6","0.1","8.9","1.7","0.1","0.9","10.9","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.5","0.7","0.1","3.9","0.7","0.1","0.4","10.9","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","10.9","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","1.2","0.2","0.2","1.3","0.3","0.2","0.1","10.9","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","3.2","0.7","0.1","3.5","0.7","0.1","0.3","10.9","1106","4"
