"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","22.1","4.5","12.0","20.9","4.2","12.7","-1.2","-5.3","937","4"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.3","0.1","5.0","0.3","0.1","5.2","-0.1","-15.8","938","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","4.5","0.9","6.1","4.3","0.9","6.3","-0.2","-5.3","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.4","0.1","2.0","0.4","0.1","2.1","0.0","-5.3","940","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.3","0.1","2.1","0.3","0.1","2.2","0.0","-10.6","941","4"
"Machinists","=""51-4041""","Line Item","8.7","1.8","2.7","9.2","1.8","2.7","0.5","5.2","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","0.2","0.0","0.8","0.2","0.0","0.9","0.0","0.2","943","3"
"Metal-refining furnace operators and tenders","=""51-4051""","Line Item","0.2","0.0","0.8","0.2","0.0","0.9","0.0","0.0","944","4"
"Model makers and patternmakers, metal and plastic","=""51-4060""","Summary","0.1","0.0","1.1","0.1","0.0","1.1","0.0","-15.8","946","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.6","0.1","0.4","0.6","0.1","0.4","0.0","-0.1","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.6","0.1","0.4","0.6","0.1","0.4","0.0","0.0","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","6.6","1.3","4.7","7.0","1.4","5.0","0.3","5.2","952","3"
"Tool and die makers","=""51-4111""","Line Item","1.3","0.3","2.0","1.3","0.3","2.3","0.1","5.2","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","72.3","14.7","15.6","75.6","15.1","16.2","3.3","4.6","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","68.1","13.8","15.8","71.6","14.3","16.4","3.5","5.2","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","4.2","0.9","12.8","4.0","0.8","13.2","-0.2","-5.3","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","2.3","0.5","2.7","2.1","0.4","2.8","-0.1","-5.8","957","3"
"Heat treating equipment setters, operators, and tenders, metal and plastic","=""51-4191""","Line Item","0.2","0.0","1.4","0.2","0.0","1.5","0.0","-5.3","958","4"
"Layout workers, metal and plastic","=""51-4192""","Line Item","0.4","0.1","5.2","0.3","0.1","5.2","0.0","-10.6","959","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.9","0.2","2.7","0.8","0.2","2.8","0.0","-5.3","960","4"
"Tool grinders, filers, and sharpeners","=""51-4194""","Line Item","0.1","0.0","1.3","0.1","0.0","1.5","0.0","5.2","961","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.7","0.1","3.2","0.7","0.1","3.3","0.0","-5.3","962","4"
"Printing workers","=""51-5100""","Summary","0.4","0.1","0.2","0.5","0.1","0.2","0.0","5.2","963","2"
"Printing press operators","=""51-5112""","Line Item","0.4","0.1","0.3","0.5","0.1","0.3","0.0","5.2","965","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","0.1","0.0","0.0","0.2","0.0","0.0","0.0","5.2","967","2"
"Sewing machine operators","=""51-6031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.2","970","3"
"Woodworkers","=""51-7000""","Summary","0.6","0.1","0.2","0.7","0.1","0.3","0.0","5.2","987","2"
"Cabinetmakers and bench carpenters","=""51-7011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.2","988","3"
"Woodworking machine setters, operators, and tenders","=""51-7040""","Summary","0.5","0.1","0.5","0.6","0.1","0.5","0.0","5.2","993","3"
"Sawing machine setters, operators, and tenders, wood","=""51-7041""","Line Item","0.3","0.1","0.5","0.3","0.1","0.6","0.0","5.2","994","4"
"Woodworking machine setters, operators, and tenders, except sawing","=""51-7042""","Line Item","0.3","0.1","0.4","0.3","0.1","0.5","0.0","5.2","995","4"
"Plant and system operators","=""51-8000""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.9","997","2"
"Other production occupations","=""51-9000""","Summary","44.2","9.0","1.7","44.9","9.0","1.7","0.7","1.5","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.3","0.1","0.2","0.3","0.1","0.2","0.0","5.2","1010","3"
"Chemical equipment operators and tenders","=""51-9011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.2","1011","4"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","0.2","0.0","0.4","0.2","0.0","0.4","0.0","5.2","1012","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.7","0.2","0.5","0.7","0.1","0.4","-0.1","-9.9","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.3","0.1","0.9","0.3","0.1","1.0","0.0","0.0","1014","4"
"Grinding and polishing workers, hand","=""51-9022""","Line Item","0.5","0.1","3.2","0.4","0.1","3.4","-0.1","-15.8","1015","4"
"Cutting workers","=""51-9030""","Summary","0.5","0.1","0.8","0.5","0.1","0.9","0.0","3.7","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.5","0.1","0.9","0.5","0.1","0.9","0.0","5.2","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.3","0.1","0.4","0.3","0.1","0.5","0.0","5.2","1020","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.1","0.0","0.7","0.1","0.0","0.7","0.0","5.2","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","8.8","1.8","1.5","9.2","1.8","1.6","0.5","5.2","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","1.4","0.3","0.4","1.5","0.3","0.4","0.1","5.2","1028","3"
"Painting workers","=""51-9120""","Summary","10.9","2.2","5.8","11.4","2.3","6.1","0.6","5.2","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.3","0.1","2.1","0.3","0.1","2.2","0.0","5.2","1030","4"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","10.6","2.2","6.1","11.2","2.2","6.4","0.6","5.2","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","10.0","2.0","4.8","9.9","2.0","5.0","-0.1","-0.7","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","8.1","1.6","4.5","7.7","1.5","4.6","-0.4","-5.3","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","1.9","0.4","6.6","2.3","0.4","6.8","0.4","18.9","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","11.1","2.3","1.7","10.8","2.2","1.7","-0.3","-2.9","1037","3"
"Adhesive bonding machine operators and tenders","=""51-9191""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","5.2","1038","4"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.2","0.0","1.2","0.2","0.0","1.3","0.0","5.2","1039","4"
"Etchers and engravers","=""51-9194""","Line Item","0.1","0.0","0.9","0.1","0.0","0.9","0.0","5.2","1041","4"
"Helpers--production workers","=""51-9198""","Line Item","8.6","1.8","4.5","8.2","1.6","4.7","-0.5","-5.3","1045","4"
"Production workers, all other","=""51-9199""","Line Item","2.2","0.4","0.8","2.3","0.5","0.8","0.1","5.2","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","33.9","6.9","0.2","35.7","7.1","0.2","1.8","5.2","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.4","0.3","0.2","1.4","0.3","0.2","0.1","5.2","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.4","0.3","0.2","1.4","0.3","0.2","0.1","5.2","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","7.1","1.4","0.1","7.4","1.5","0.1","0.4","5.2","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","7.0","1.4","0.2","7.4","1.5","0.2","0.4","5.2","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","5.2","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","4.8","1.0","0.2","5.1","1.0","0.2","0.3","5.2","1063","4"
"Light truck drivers","=""53-3033""","Line Item","2.1","0.4","0.2","2.2","0.4","0.2","0.1","5.2","1064","4"
"Material moving workers","=""53-7000""","Summary","25.5","5.2","0.3","26.8","5.3","0.3","1.3","5.2","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","5.2","1096","3"
"Crane and tower operators","=""53-7021""","Line Item","0.8","0.2","1.6","0.8","0.2","1.6","0.0","5.2","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","5.7","1.2","0.7","6.0","1.2","0.7","0.3","5.2","1100","3"
"Laborers and material movers","=""53-7060""","Summary","18.8","3.8","0.3","19.8","3.9","0.3","1.0","5.2","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.7","0.2","0.2","0.8","0.2","0.2","0.0","5.2","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","14.2","2.9","0.5","15.0","3.0","0.5","0.7","5.2","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","5.2","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","1.8","0.4","0.3","1.9","0.4","0.3","0.1","5.2","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","1.9","0.4","0.1","2.0","0.4","0.1","0.1","5.2","1106","4"
"Material moving workers, all other","=""53-7199""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","5.2","1113","3"
