"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.9","0.8","0.2","0.8","0.8","0.2","-0.1","-5.6","955","4"
"Plant and system operators","=""51-8000""","Summary","7.7","6.9","2.7","6.6","6.4","2.4","-1.1","-14.1","997","2"
"Power plant operators, distributors, and dispatchers","=""51-8010""","Summary","1.1","1.0","2.3","1.0","0.9","2.3","-0.1","-10.3","998","3"
"Power distributors and dispatchers","=""51-8012""","Line Item","0.6","0.5","5.8","0.5","0.5","5.4","-0.1","-10.3","1000","4"
"Power plant operators","=""51-8013""","Line Item","0.5","0.5","1.7","0.5","0.5","1.7","-0.1","-10.3","1001","4"
"Miscellaneous plant and system operators","=""51-8090""","Summary","6.6","5.9","8.1","5.7","5.4","7.2","-1.0","-14.7","1004","3"
"Gas plant operators","=""51-8092""","Line Item","6.4","5.7","43.2","5.4","5.2","41.6","-1.0","-15.1","1006","4"
"Petroleum pump system operators, refinery operators, and gaugers","=""51-8093""","Line Item","0.2","0.2","0.7","0.2","0.2","0.6","0.0","-5.6","1007","4"
"Other production occupations","=""51-9000""","Summary","1.6","1.4","0.1","1.4","1.4","0.1","-0.2","-10.6","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.6","0.5","0.1","0.4","0.4","0.1","-0.1","-19.8","1022","3"
"Miscellaneous production workers","=""51-9190""","Summary","1.1","0.9","0.2","1.0","1.0","0.2","-0.1","-5.8","1037","3"
"Production workers, all other","=""51-9199""","Line Item","1.0","0.9","0.4","1.0","0.9","0.3","-0.1","-5.6","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","1.7","1.5","0.0","1.6","1.5","0.0","-0.1","-5.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.7","0.6","0.0","0.7","0.7","0.0","0.0","-5.6","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.7","0.6","0.0","0.7","0.7","0.0","0.0","-5.6","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-5.6","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-5.6","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-5.6","1064","4"
"Material moving workers","=""53-7000""","Summary","0.9","0.8","0.0","0.8","0.8","0.0","0.0","-5.6","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.6","0.5","0.0","0.5","0.5","0.0","0.0","-5.6","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.6","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-5.6","1106","4"
"Pumping station operators","=""53-7070""","Summary","0.2","0.2","0.8","0.2","0.2","0.7","0.0","-5.6","1107","3"
"Gas compressor and gas pumping station operators","=""53-7071""","Line Item","0.2","0.2","5.4","0.2","0.2","5.2","0.0","-5.6","1108","4"
