"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Molders, shapers, and casters, except metal and plastic","=""51-9195""","Line Item","0.2","0.1","0.3","0.2","0.1","0.5","0.1","38.8","1042","4"
"Helpers--production workers","=""51-9198""","Line Item","1.1","0.7","0.6","1.4","0.7","0.8","0.3","24.9","1045","4"
"Production workers, all other","=""51-9199""","Line Item","1.6","1.1","0.6","2.3","1.1","0.8","0.6","38.8","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","6.6","4.3","0.0","9.2","4.5","0.1","2.6","38.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.3","0.2","0.1","0.4","0.2","0.1","0.1","38.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.3","0.2","0.1","0.4","0.2","0.1","0.1","38.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.2","0.1","0.0","0.3","0.1","0.0","0.1","38.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.2","0.1","0.0","0.3","0.1","0.0","0.1","38.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","38.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","38.8","1064","4"
"Material moving workers","=""53-7000""","Summary","6.1","4.0","0.1","8.5","4.1","0.1","2.4","38.8","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.7","0.5","0.1","1.0","0.5","0.1","0.3","38.8","1100","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.4","2.3","0.1","4.8","2.3","0.2","1.3","38.8","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.3","0.2","0.6","0.4","0.2","0.8","0.1","38.8","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.6","0.4","0.1","0.8","0.4","0.1","0.2","38.8","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","1.0","0.6","0.0","1.3","0.7","0.0","0.4","38.8","1106","4"
